ID,父id,简称,名称,层级,拼音,长途区号,邮编,首字母,经度,纬度
513231,513200,阿坝,阿坝县,"<span class=""text-danger"">区/县</span>",Aba,837,624600,A,101.70632,32.90301
513230,513200,壤塘,壤塘县,"<span class=""text-danger"">区/县</span>",Rangtang,837,624300,R,100.9783,32.26578
513228,513200,黑水,黑水县,"<span class=""text-danger"">区/县</span>",Heishui,837,623500,H,102.99176,32.06184
513227,513200,小金,小金县,"<span class=""text-danger"">区/县</span>",Xiaojin,837,624200,X,102.36499,30.99934
513226,513200,金川,金川县,"<span class=""text-danger"">区/县</span>",Jinchuan,837,624100,J,102.06555,31.47623
513225,513200,九寨沟,九寨沟县,"<span class=""text-danger"">区/县</span>",Jiuzhaigou,837,623400,J,104.23672,33.26318
513224,513200,松潘,松潘县,"<span class=""text-danger"">区/县</span>",Songpan,837,623300,S,103.59924,32.63871
513223,513200,茂县,茂县,"<span class=""text-danger"">区/县</span>",Maoxian,837,623200,M,103.85372,31.682
513222,513200,理县,理县,"<span class=""text-danger"">区/县</span>",Lixian,837,623100,L,103.17175,31.43603
513221,513200,汶川,汶川县,"<span class=""text-danger"">区/县</span>",Wenchuan,837,623000,W,103.59079,31.47326
513201,513200,马尔康,马尔康市,"<span class=""text-danger"">区/县</span>",Maerkang,837,624000,M,102.20625,31.90584
513200,510000,阿坝,阿坝藏族羌族自治州,"<span class=""text-success"">市</span>",Aba,837,624000,A,102.221374,31.899792
512022,512000,乐至,乐至县,"<span class=""text-danger"">区/县</span>",Lezhi,28,641500,L,105.03207,30.27227
512021,512000,安岳,安岳县,"<span class=""text-danger"">区/县</span>",Anyue,28,642350,A,105.3363,30.09786
512002,512000,雁江,雁江区,"<span class=""text-danger"">区/县</span>",Yanjiang,28,641300,Y,104.65216,30.11525
512000,510000,资阳,资阳市,"<span class=""text-success"">市</span>",Ziyang,28,641300,Z,104.641917,30.122211
511923,511900,平昌,平昌县,"<span class=""text-danger"">区/县</span>",Pingchang,827,636400,P,107.10424,31.5594
511922,511900,南江,南江县,"<span class=""text-danger"">区/县</span>",Nanjiang,827,635600,N,106.84164,32.35335
511921,511900,通江,通江县,"<span class=""text-danger"">区/县</span>",Tongjiang,827,636700,T,107.24398,31.91294
511903,511900,恩阳,恩阳区,"<span class=""text-danger"">区/县</span>",Enyang,827,636064,E,106.753669,31.858809
511902,511900,巴州,巴州区,"<span class=""text-danger"">区/县</span>",Bazhou,827,636600,B,106.76889,31.85125
511900,510000,巴中,巴中市,"<span class=""text-success"">市</span>",Bazhong,827,636600,B,106.753669,31.858809
511827,511800,宝兴,宝兴县,"<span class=""text-danger"">区/县</span>",Baoxing,835,625700,B,102.81555,30.36836
511826,511800,芦山,芦山县,"<span class=""text-danger"">区/县</span>",Lushan,835,625600,L,102.92791,30.14369
511825,511800,天全,天全县,"<span class=""text-danger"">区/县</span>",Tianquan,835,625500,T,102.75906,30.06754
511824,511800,石棉,石棉县,"<span class=""text-danger"">区/县</span>",Shimian,835,625400,S,102.35943,29.22796
511823,511800,汉源,汉源县,"<span class=""text-danger"">区/县</span>",Hanyuan,835,625300,H,102.6784,29.35168
511822,511800,荥经,荥经县,"<span class=""text-danger"">区/县</span>",Yingjing,835,625200,Y,102.84652,29.79402
511803,511800,名山,名山区,"<span class=""text-danger"">区/县</span>",Mingshan,835,625100,M,103.112214,30.084718
511802,511800,雨城,雨城区,"<span class=""text-danger"">区/县</span>",Yucheng,835,625000,Y,103.03305,30.00531
511800,510000,雅安,雅安市,"<span class=""text-success"">市</span>",Ya'an,835,625000,Y,103.001033,29.987722
511781,511700,万源,万源市,"<span class=""text-danger"">区/县</span>",Wanyuan,818,636350,W,108.03598,32.08091
511725,511700,渠县,渠县,"<span class=""text-danger"">区/县</span>",Quxian,818,635200,Q,106.97381,30.8376
511724,511700,大竹,大竹县,"<span class=""text-danger"">区/县</span>",Dazhu,818,635100,D,107.20855,30.74147
511723,511700,开江,开江县,"<span class=""text-danger"">区/县</span>",Kaijiang,818,636250,K,107.86889,31.0841
511722,511700,宣汉,宣汉县,"<span class=""text-danger"">区/县</span>",Xuanhan,818,636150,X,107.72775,31.35516
511703,511700,达川,达川区,"<span class=""text-danger"">区/县</span>",Dachuan,818,635000,D,107.502262,31.209484
511702,511700,通川,通川区,"<span class=""text-danger"">区/县</span>",Tongchuan,818,635000,T,107.50456,31.21469
511700,510000,达州,达州市,"<span class=""text-success"">市</span>",Dazhou,818,635000,D,107.502262,31.209484
511681,511600,华蓥,华蓥市,"<span class=""text-danger"">区/县</span>",Huaying,826,409800,H,106.78466,30.39007
511623,511600,邻水,邻水县,"<span class=""text-danger"">区/县</span>",Linshui,826,638500,L,106.92968,30.33449
511622,511600,武胜,武胜县,"<span class=""text-danger"">区/县</span>",Wusheng,826,638400,W,106.29592,30.34932
511621,511600,岳池,岳池县,"<span class=""text-danger"">区/县</span>",Yuechi,826,638300,Y,106.44079,30.53918
511603,511600,前锋,前锋区,"<span class=""text-danger"">区/县</span>",Qianfeng,826,638019,Q,106.893537,30.494572
511602,511600,广安,广安区,"<span class=""text-danger"">区/县</span>",Guang'an,826,638550,G,106.64163,30.47389
511600,510000,广安,广安市,"<span class=""text-success"">市</span>",Guang'an,826,638000,G,106.633369,30.456398
511529,511500,屏山,屏山县,"<span class=""text-danger"">区/县</span>",Pingshan,831,645350,P,104.16293,28.64369
511528,511500,兴文,兴文县,"<span class=""text-danger"">区/县</span>",Xingwen,831,644400,X,105.23675,28.3044
511527,511500,筠连,筠连县,"<span class=""text-danger"">区/县</span>",Junlian,831,645250,J,104.51217,28.16495
